
  k           Obj      Vio          Mov             |dX|     ||dX||      |kkt|
 56     3.131e+02    0.001    2.0e-01|4.0e-01    2.0e-01    4.3e-01    6.7e-01
 57     3.132e+02   -0.000    2.0e-01|4.0e-01    2.0e-01    4.5e-01    3.6e-01
 58     3.120e+02    0.002    2.0e-01|4.0e-01    2.0e-01    4.1e-01    2.3e-01
 59     3.130e+02   -0.000    2.0e-01|4.0e-01    1.8e-01    2.8e-01    1.8e-01
 60     3.120e+02    0.002    2.0e-01|4.0e-01    1.1e-01    2.2e-01    1.1e-01
 61     3.128e+02   -0.000    2.0e-01|4.0e-01    2.9e-02    6.2e-02    1.0e-01
 62     3.126e+02    0.000    2.0e-01|4.0e-01    4.5e-02    6.4e-02    5.9e-02
 63     3.128e+02    0.000    2.0e-01|4.0e-01    5.1e-02    6.2e-02    5.1e-02
 64     3.129e+02   -0.000    2.0e-01|4.0e-01    6.9e-02    7.6e-02    6.9e-02
 65     3.128e+02   -0.000    2.0e-01|4.0e-01    9.9e-02    1.0e-01    9.9e-02
 66     3.130e+02   -0.000    2.0e-01|4.0e-01    2.0e-02    4.1e-02    1.4e-01
 67     3.128e+02   -0.000    2.0e-01|4.0e-01    1.8e-02    3.3e-02    2.0e-02
 68     3.126e+02    0.000    2.0e-01|4.0e-01    6.5e-03    1.9e-02    2.8e-02
 69     3.128e+02   -0.000    2.0e-01|4.0e-01    2.7e-02    2.9e-02    2.7e-02
 70     3.128e+02   -0.000    2.0e-01|4.0e-01    1.0e-02    2.0e-02    2.3e-02
 71     3.128e+02    0.000    2.0e-01|4.0e-01    7.5e-03    9.8e-03    7.5e-03

Termination at X = xopt.txt

...based on convergence limit and step-size
